0,1,2,3,4,5,6,7,8,9,sleep_score
-79917.75,-70.8808,-29.985199,-42.074646,2.9138336,-91.77718,0.015556335,-17.194511,-0.751915,19.92546,71.61565
587080.6,470.52545,172.7073,-162.38016,179.80989,3.7029877,88.46107,82.08792,34.339504,-25.160248,65.78301
-192935.81,-8.816956,164.41855,-85.37695,26.361023,-125.5328,-4.046852,-46.459793,-12.023308,20.390274,67.3026
127263.875,-175.44736,-140.86346,9.590851,-14.669098,53.072693,-24.570892,22.738022,5.342312,-15.040989,75.80411
-320515.16,-304.25787,-210.53778,159.53079,-55.120094,-27.795883,-46.929592,-34.965706,-12.5327,14.146439,76.3474
387048.25,-20.381287,-69.09656,-56.92389,-7.267952,100.60268,-17.637894,48.540512,8.100513,-24.221783,72.18186
185311.75,324.85956,304.7394,-163.73175,155.48479,-128.67493,77.79441,1.216507,14.515156,6.5784874,63.30143
-486408.16,-357.2146,-110.80652,126.75339,-68.32878,-78.24673,-64.855995,-74.759926,-32.10559,30.189362,73.17186
11708.9375,-87.43173,-83.6344,16.753326,32.312836,-48.043213,9.075874,11.090561,9.968594,-5.9874954,73.2928
-303299.1,-315.55124,-161.97711,-22.450562,-69.277245,-128.45122,-55.036255,-55.513786,-19.619442,28.41761,75.871574
263647.5,5.130066,14.50705,-145.93774,12.710785,-118.94145,17.52771,7.349182,10.440136,8.527702,69.84557
399381.75,260.1078,102.87036,-88.14224,111.04004,-12.801529,55.148827,52.93344,26.28683,-17.703785,68.33856
-164006.69,-238.22644,-144.23431,126.98526,-49.048485,33.640274,-44.918518,-19.495834,-12.440598,2.994053,73.45588
180654.94,-44.50482,-2.135376,-112.37903,11.536987,-22.55745,-5.4777985,6.2866898,-0.1574974,-5.380764,70.9102
171637.56,317.6479,236.71976,-102.26999,144.74892,-55.518555,61.38552,12.981476,13.514545,-3.1557007,65.12716
-1741.5625,93.15338,138.24326,-110.000854,74.75929,-121.306305,37.007195,-15.858658,3.6633186,13.19619,66.84868
19866.625,-68.64111,56.781464,-10.763153,24.419617,5.5491943,-15.4268875,0.93976593,0.84404373,-8.500935,72.45577
-213198.38,-62.419434,69.17218,41.80252,30.639389,-36.29042,-9.120728,-30.394981,-8.733791,8.589382,69.60324
24308.688,-182.49866,-200.96318,44.065613,-23.793846,95.44905,-38.54374,22.088852,0.37180328,-21.825369,76.94791
-205794.88,2.5303955,165.73984,-45.11386,39.35492,-103.434975,6.0037537,-37.50154,-7.7564697,21.466034,66.07973
494783.25,179.03479,153.4465,-209.52037,80.54561,-113.8236,52.002327,37.47397,22.558842,-7.8773994,67.580475
-63767.438,3.3007812,87.323975,-99.158295,3.5917816,-108.7681,-10.227043,-31.223007,-8.605259,18.020195,68.29347
238433.0,-216.83347,-182.2767,-56.864136,-36.619972,28.512436,-30.91195,26.737427,4.939396,-16.104218,76.68171
325682.94,215.65369,102.452515,-94.199005,109.98433,-48.924255,64.90565,36.67685,21.915821,-4.5299454,67.55257
-344304.22,-336.18152,-174.9284,199.7991,-49.203697,69.90413,-61.95872,-34.24437,-17.050007,-7.2601852,76.78186
360683.0,277.71948,209.8292,-179.90396,112.65996,-87.56582,56.337303,25.053284,14.400837,-7.882416,65.65722
323125.8,188.53198,88.21777,-159.034,73.79622,-70.99803,37.82888,25.6147,15.670383,-2.0078735,67.705826
-227877.44,-365.47284,-233.07341,-1.3504333,-70.11922,-30.378876,-66.19064,-36.956238,-18.606998,-0.14099121,78.782295
154293.56,-127.88443,-109.323395,-12.470367,7.479553,-27.331879,-5.3646164,24.273865,13.181347,-12.957684,75.28899
60864.938,50.592285,12.310303,-25.742035,54.503555,-67.209885,21.577553,6.4079437,10.959759,-5.348984,70.13318
80935.06,-127.19873,10.209717,-125.44467,8.040344,-120.303345,1.626091,-11.683418,1.9831772,4.1648064,71.28171
108046.06,230.4129,166.63144,-122.88852,84.09595,-58.714844,37.205544,2.516365,4.6090965,5.701153,65.00007
-99084.25,-65.70715,1.8998108,-58.00827,35.501465,-124.95916,20.161644,-19.796135,2.732956,19.25264,69.690025
25298.938,-5.578308,-22.14206,-23.273712,19.081451,-94.156425,13.600288,-4.0141983,7.0064507,9.720165,70.00881
-218558.03,-154.02365,32.86371,-43.94168,0.42358398,-59.637177,-30.212563,-40.66976,-14.976753,12.68626,71.66957
87570.875,15.812744,35.276672,-78.94318,45.81743,-62.287674,10.385994,0.92754364,4.5061073,-2.007557,70.4836
310393.06,41.694702,-36.33426,-45.27301,42.205933,4.569107,14.836685,41.569412,17.599949,-17.652126,72.376785
350802.5,118.21576,21.754272,-132.02835,40.06125,-75.466606,34.138268,30.464294,15.185337,-1.8086472,69.576546
-295718.94,-190.57837,-160.55803,149.53397,-34.54895,1.890152,-30.647133,-26.25338,-12.832813,11.55426,72.06496
-62903.062,-113.29031,3.333313,-123.06152,19.853333,-112.806465,-4.5622787,-22.683434,-3.7273026,9.043858,71.36846
-194553.19,-182.89362,-139.7189,31.856384,-19.305336,-78.57568,-15.605789,-21.721634,-5.1905174,15.204277,73.508255
-414924.56,-292.0532,-160.38771,208.48764,-49.875626,53.860046,-60.176792,-46.51104,-22.888157,9.677086,74.95653
-66259.31,-122.19336,-124.77115,105.9866,-7.355797,87.2249,-35.261803,7.089073,-1.689251,-17.168884,74.83465
216704.06,8.864197,-63.869476,-98.678894,27.465881,-37.0383,7.897072,26.064377,9.567677,-11.729935,73.1197
-219961.19,-133.80084,-91.21069,117.33029,-9.861809,8.755371,-26.891945,-21.832062,-8.753132,3.4655914,72.85089
-68701.94,103.677,108.16153,3.2986755,62.58931,18.396042,-1.5362396,-6.0263596,-1.3025894,-5.1616783,68.573814
-152146.5,-47.258545,69.49213,-65.695465,15.651489,-110.94258,-6.478142,-35.94847,-7.8492165,17.90889,69.79646
167174.06,5.2339478,50.08081,-111.92093,21.549484,-89.72721,14.21067,2.4829178,6.041073,11.446224,70.173546
295768.2,170.66644,67.96811,-42.67581,99.59509,50.512817,36.23327,46.419952,18.763042,-24.666094,69.25269
469358.62,244.03107,28.6362,-97.373474,127.08739,71.27516,59.709175,80.73541,30.17136,-30.880999,69.541985
-62911.188,-127.35281,-37.180267,37.998474,18.928635,-59.972565,-2.602974,-3.316986,6.1666374,-4.1249733,73.33147
-194689.4,-310.57532,-184.50871,40.405457,-41.759354,-25.234756,-48.13124,-25.69661,-10.13662,-3.842327,77.20051
-208134.4,-284.0167,-197.27013,183.42453,-47.433655,102.206436,-54.93017,-10.446289,-11.079155,-13.673046,77.01102
-243302.94,-156.59042,14.321991,-36.47708,-25.157158,-100.81749,-29.849709,-47.53528,-16.458279,25.045845,71.54261
-96567.75,202.12903,222.78732,-36.203888,79.78674,-65.11006,30.184883,-20.098831,-3.2084694,15.538475,64.67451
23877.5,-9.793213,7.179657,-56.254852,41.53224,-69.25647,6.52742,0.71803284,8.113804,2.3785172,72.38013
356640.38,491.83893,261.64456,-106.66757,176.4193,-26.89473,85.12452,41.277344,22.565144,-10.200199,63.816544
-226092.94,-0.54296875,89.22824,8.869537,-1.579071,0.1762085,-25.27121,-34.305862,-17.179329,16.79506,68.19167
89064.625,-96.69208,-78.11536,-59.961273,10.529526,-98.53928,10.79303,4.647438,7.450344,6.4170265,72.82301
82226.875,-123.800934,-101.08035,-34.89035,9.308594,-70.46002,11.880043,10.751038,10.721592,3.584858,72.89664
7585.0625,59.506653,106.9426,-128.77277,45.251144,-122.80533,23.295708,-18.9542,-0.55526733,16.780563,67.66985
205029.25,26.667603,9.074036,-39.302826,55.320526,-22.756302,28.098274,25.38205,15.340748,-5.256962,71.0995
82417.25,-30.936096,24.691406,-114.49246,-0.17674255,-93.22961,-3.0431213,-11.758598,-1.6572227,14.680481,69.78116
-230676.84,-49.01532,89.17041,1.8456726,10.9965515,-26.611404,-20.27372,-34.030754,-13.902065,18.234444,69.1914
-98774.625,111.69202,191.74863,-65.81607,48.3761,-55.365753,9.755753,-24.331703,-7.2343254,14.104019,65.208015
-142083.12,-92.14548,-109.60382,103.1926,-18.148071,-8.52356,-16.825264,-10.901245,-5.02248,11.337948,72.116646
-345339.47,-274.4974,-151.49887,-65.46738,-46.654694,-129.98737,-40.847504,-52.08237,-17.603012,32.477303,74.344406
402460.88,478.09357,271.62094,-111.07184,157.13512,19.177032,71.12235,47.148804,21.267376,-18.389309,63.42534
-227978.44,-173.73273,-83.55844,63.604034,-28.24208,-63.235657,-28.231544,-34.553513,-11.613621,17.156082,71.612015
-798.9375,-173.58026,-166.99033,45.049164,-30.344643,96.447586,-45.260136,10.817154,-4.8919754,-16.330055,76.16965
94597.75,150.18152,123.33353,-37.518066,54.505463,36.558792,12.152435,10.407722,1.9500656,-0.7379265,67.92045
-68852.19,-8.028015,-54.19812,61.78598,11.716278,97.56145,-21.184196,10.192429,-1.5256767,-7.793297,71.92384
202339.75,143.03687,-7.0309143,65.005646,63.95262,137.12413,6.5574036,52.92386,14.07011,-24.878222,70.39258
-270711.25,-197.71255,-103.91751,125.41684,-35.116096,-6.136612,-40.9002,-35.174736,-15.358627,10.553665,72.82489
53997.938,56.390564,28.209045,-49.488403,67.35826,-80.63707,35.37223,5.4526215,9.664013,3.4117737,69.42496
-225908.84,-406.01202,-276.39362,95.91385,-76.66055,-20.255463,-62.875195,-24.415474,-10.853188,1.9310989,78.8503
251363.25,5.9871826,45.202667,-114.24686,49.37195,-43.933838,9.248817,20.596542,12.006573,-16.933037,71.46201
195229.81,-163.21768,-71.77405,-120.5231,11.836975,-83.24322,-0.3930664,18.293137,11.489063,-17.608253,73.558525
-10581.0625,-148.34943,-147.27063,18.24347,3.412918,-18.69371,-9.952515,8.865746,4.849598,-8.560028,74.70008
-224225.0,-167.3245,-60.793884,120.382416,-26.298714,73.09569,-43.838554,-24.088783,-15.180313,4.3933487,73.12932
85179.19,215.95544,134.87845,-18.414215,76.1136,67.25481,12.952133,16.389908,4.8334236,-9.844238,66.36435
-34323.062,-257.59793,-244.85141,151.57248,-59.7414,160.13216,-57.98744,24.688324,-7.502926,-25.230656,77.125244
-292551.6,-37.23163,12.340729,108.65866,18.753693,-4.229538,-10.32888,-29.0988,-10.830608,13.539482,68.22821
-219289.56,-271.38696,-161.6405,71.410736,-35.257515,-53.145706,-35.58223,-27.91214,-8.268444,9.032867,75.62462
250532.38,122.60516,80.33829,-119.633484,72.26756,-80.075516,32.9831,17.955612,12.323063,-4.1081924,69.06049
337023.12,333.8355,182.259,-86.45868,110.937454,-4.3720703,57.846962,35.759827,17.71877,-11.182697,65.31387
-27103.25,-33.352844,-30.165558,49.986908,23.814407,96.69719,-17.50547,8.959389,-2.4188461,-12.809872,72.23505
95089.25,176.3006,64.35434,29.193756,95.88307,86.04378,18.16677,31.473526,10.737942,-20.992594,69.007515
-40645.812,-86.33826,-69.16351,-0.75598145,27.59227,-28.697495,-0.20865631,0.78726196,3.562214,-0.8693619,72.96807
-346369.38,-284.0441,-203.98662,207.4412,-55.021027,75.26878,-53.026054,-28.987793,-17.195927,11.395573,75.64665
368647.88,-111.40045,-116.85086,-42.0744,9.966446,21.222504,8.808182,49.03885,16.805325,-23.240858,73.427795
-176043.25,-109.221466,82.29758,-57.343536,-14.934021,-70.24399,-26.893951,-38.025154,-15.025692,22.25293,69.97894
-274853.62,-218.71161,-64.909454,-19.567719,-34.94404,-133.16257,-31.501564,-50.053917,-12.687447,25.616272,72.78309
183528.88,-82.99176,-31.311066,-85.9303,9.416733,-98.27207,9.185265,7.1232147,11.50536,0.7036171,72.19848
-266309.06,-348.79822,-185.08215,0.80908203,-67.25586,-64.09888,-59.686977,-45.762543,-20.240944,17.211433,77.92456
-30332.562,65.8327,148.46298,-89.06656,58.336487,-94.01515,19.394722,-20.00077,-0.9948158,8.128998,67.57648
-148052.31,-251.56787,-177.78983,147.5394,-57.064964,60.053726,-48.745373,-13.301949,-8.691399,2.633667,75.27261
157009.44,293.50598,106.64383,-12.945038,104.60132,25.685745,45.707634,30.10791,11.915409,-4.8683434,67.12958
-344850.4,-335.99307,-214.69638,118.11972,-80.4512,7.0045624,-69.34335,-48.639862,-25.936932,18.772049,76.882484
-71205.56,-4.8845825,-25.935974,64.767426,47.714233,66.020706,-4.8361435,9.393906,3.113449,-12.053768,71.61271
-304319.25,-281.87494,-187.94868,261.0909,-51.989983,126.84932,-58.813374,-18.437378,-15.399879,-3.5296478,75.79324
244673.25,-95.063324,-136.56241,-91.3331,-10.050484,-35.764084,-13.234795,26.545029,11.241566,-6.5538635,75.03496
-235701.34,-235.92963,-86.41156,-56.56427,-41.55815,-70.15068,-47.775867,-43.7535,-17.886528,20.926842,74.23442
-192216.47,-178.77234,-122.73651,72.09775,-46.535004,20.955368,-42.740173,-22.422234,-13.093544,14.439194,73.949036
-362389.72,-271.91876,-75.99185,72.71152,-64.487434,-27.858078,-60.86353,-57.80643,-27.276585,25.820122,74.04854
-201378.97,-192.62076,-139.25522,164.32053,-23.754349,74.48045,-42.706436,-11.590019,-7.0280304,-11.249901,75.20401
-99638.25,-205.13483,-124.46573,123.052704,-41.488914,140.91335,-56.857365,-1.4750061,-11.747696,-18.591114,75.14006
-332157.47,-260.16473,-71.39856,-115.02307,-67.30314,-150.34322,-47.388638,-65.04242,-26.388885,38.83284,70.485725
-249013.75,-162.3807,-141.77017,130.70877,-28.625313,121.42888,-44.340553,-9.820862,-14.266445,-0.44295883,73.2323
287146.25,234.32318,70.7048,6.5458374,75.77748,102.19325,19.230988,49.379868,14.433926,-24.03766,67.502686
33386.438,-83.4545,51.596222,-75.81644,8.140915,-62.35193,-13.98452,-14.329597,-2.8435783,2.483799,71.302864
355015.12,208.88641,121.77121,-120.25824,110.30795,-44.542053,55.674385,38.08078,20.515362,-13.664398,67.917564
-174584.38,-133.90848,-107.09747,70.71738,-25.912727,3.5695038,-28.91748,-20.117928,-9.252502,2.8711853,71.24479
-196763.81,-167.5697,-10.838013,-105.14755,-19.386688,-126.15193,-22.522736,-43.711082,-13.703159,28.527306,70.32765
-233839.69,-89.83887,-49.28763,23.399017,-10.736954,-51.99922,-22.263962,-31.517693,-10.878712,15.621132,71.78584
-205484.97,-206.43604,-134.85239,16.531006,-10.313553,-84.46044,-17.480316,-22.5626,-4.4594345,7.386894,74.63411
-228535.16,-84.276,104.05826,-122.96878,20.94072,-152.6217,-6.0331955,-51.14061,-10.066536,26.082336,68.41817
107183.875,300.07898,139.23325,22.157166,131.63435,-0.818161,58.48223,23.970917,13.394169,-7.3422318,66.21618
-291109.6,-220.95917,-105.94806,28.104065,-29.103294,-123.226135,-27.730103,-45.059868,-10.310127,22.806595,73.4548
-165387.97,-274.58398,-197.97807,101.72812,-51.132835,57.250473,-49.378296,-14.985985,-11.241501,-1.9836617,76.07474
64066.875,-4.430176,-91.96341,138.14285,14.309525,81.31178,4.293434,30.185333,9.480022,-10.973545,71.08152
-165916.97,-64.0686,8.934723,-25.636017,7.4749756,-65.68039,-11.256912,-25.365273,-5.0213394,20.210289,71.12188
145380.38,169.7154,76.04904,-62.431152,78.11948,-63.002487,34.99082,13.965347,13.150852,-2.2781181,68.921165
164984.38,185.32367,102.275085,-16.614197,90.17581,54.667328,21.62519,28.705292,10.78587,-14.556255,69.10755
214875.0,-121.994965,-160.25064,-17.662292,-13.915726,36.437744,-18.335915,34.051285,10.148197,-15.627876,75.57466
132614.0,429.75482,246.1763,-101.9256,137.49712,-28.586212,57.651726,14.279816,9.590931,-0.5185623,63.3601
291700.12,113.80408,-61.48645,34.92392,53.667664,141.16228,11.240829,66.01085,17.795269,-28.382748,71.16813
-258114.28,-313.17148,-142.96652,-95.66675,-67.87576,-105.00417,-54.186707,-52.006676,-23.461788,31.493286,73.73951
-86011.69,117.5979,137.89127,9.836517,61.368927,-32.909683,13.894684,-16.18599,-2.8059006,3.1101456,66.70054
439895.25,343.4947,145.06265,-110.578674,164.36061,-0.22436523,76.67309,66.015686,30.551556,-23.952202,67.73754
-286424.3,-188.82544,-138.81021,192.31528,-16.488525,96.38417,-41.67842,-15.375977,-11.213146,-4.8307076,73.99294
310980.7,321.4981,291.62686,-205.42319,145.96288,-109.83163,71.92725,15.635193,14.238018,-3.901348,62.987648
303168.56,211.57965,106.19455,-145.17654,71.11708,-48.344208,36.57859,25.600662,9.493168,-6.824997,67.54127
67504.56,249.07489,195.90372,-66.90512,100.8004,-0.0028839111,33.31437,2.8137436,3.403225,0.6199646,65.80481
-118324.25,-72.65997,-58.50113,48.790985,23.3367,-46.274567,0.26602173,-9.013382,3.2308006,3.7293358,71.5101
-179069.22,-89.03879,-58.50357,-1.3857727,12.537445,-99.49795,-0.10270691,-23.707306,-2.3954124,15.804367,71.15576
88820.25,26.55664,23.220123,-58.15213,28.193054,-39.4682,11.483459,3.820694,5.886204,7.406605,69.26972
-153762.22,-57.670166,-32.935486,131.34573,16.51242,88.53441,-19.564796,-4.2419205,-5.3272934,-10.032177,70.47409
-347069.8,-256.60434,-12.40741,-65.34277,-57.014,-123.18896,-49.111706,-65.837135,-26.896214,33.952675,70.49254
-215668.06,-8.612305,114.030426,-44.77112,24.289886,-121.23649,0.8141937,-42.18612,-8.647228,24.161575,67.892624
485175.25,6.671509,21.43216,-229.8299,40.449265,-129.56549,32.797325,38.54521,21.223705,-9.631496,70.71491
21684.938,-242.76862,-232.8159,70.16708,-29.28476,-2.1124878,-23.573235,25.329376,10.867619,-12.8650055,77.38481
-303823.97,-190.56467,-19.29187,61.10327,-21.376709,-67.00792,-31.041527,-44.96904,-14.693298,24.571182,72.53392
100110.69,126.858826,153.32944,-118.11807,76.066025,-106.46366,38.62481,-5.2130737,6.304943,13.210403,67.26353
11102.4375,-272.15005,-166.62,-114.40103,-47.028275,-138.86385,-30.527397,-19.922874,-0.12252426,11.374985,75.498375
147854.88,334.0511,253.87015,-106.50751,124.12404,-61.154892,62.075447,6.844208,10.465221,5.530594,63.486774
-222459.66,-275.64304,-167.9936,84.77872,-39.867325,-1.8830872,-44.32347,-26.609428,-12.39566,2.8182297,75.52094
230142.0,65.894775,-63.82544,12.345428,41.3817,28.537216,20.463448,41.70247,16.713192,-14.248554,71.6838
67414.0,231.74408,150.65561,-11.167114,103.89436,-29.127487,48.312218,8.381775,9.746502,1.4298859,66.14509
-61729.438,0.3527832,75.90973,-74.664856,16.961746,-70.43126,-8.810806,-25.025864,-9.004692,6.0761185,68.7063
290937.88,17.457764,-38.55185,-121.71698,24.075043,-63.14775,15.454514,26.841568,16.925465,-1.4066162,71.50017
-106308.44,-153.86108,-46.63797,30.219238,-8.737389,-21.141281,-21.653008,-17.966133,-5.9544907,5.980324,72.01628
-164602.47,-149.50687,109.39676,-177.04651,-9.844154,-157.54144,-17.96276,-50.98386,-12.83802,28.638916,68.35598
-307777.66,-308.5776,-236.0478,111.28293,-63.748596,-27.674942,-52.958187,-33.11738,-14.116817,15.358101,77.0939
-246953.75,-225.01273,-92.327545,124.11563,-37.80619,52.912994,-51.170288,-30.54747,-16.268719,2.8799057,74.25315
12564.5625,170.81934,171.66519,-14.5885315,102.478775,-32.881668,31.359062,-0.3390808,5.8899727,-3.3746986,67.25136
-117429.56,177.0946,130.22507,3.5445862,97.28868,-37.923126,33.725792,-9.832909,1.119236,2.1886177,66.23261
-144563.56,-94.07425,-40.945892,-82.31021,-8.979095,-106.6875,-20.00048,-31.390175,-7.4781036,14.933922,70.90751
-349812.5,-250.37262,-162.64603,167.30319,-49.733215,85.47276,-55.99488,-32.73423,-20.500137,11.385086,74.23828
14189.875,-135.70673,-188.64336,124.72122,-12.833473,77.724655,-19.680016,27.90393,4.877262,-16.555359,75.16009
-55928.938,-2.289917,2.3712158,49.019287,12.570511,52.34482,-19.002007,-4.278267,-6.0202446,-2.9027824,71.04892
360443.12,378.22455,184.99667,-141.85028,149.93999,-37.323593,73.02369,42.106842,22.15044,-11.924084,65.47488
-426021.7,-376.17554,-233.01067,188.70224,-80.83873,56.804947,-74.67006,-51.28488,-27.364899,18.23671,78.04839
-204725.6,-210.81152,-216.99403,138.69589,-35.541954,28.987549,-38.24552,-7.106392,-5.1741714,-4.5623093,76.53952
180892.75,-185.60052,-210.36772,24.825256,-19.10125,86.45656,-26.315674,45.453537,9.623997,-27.062613,77.100105
-301868.3,-293.10483,-179.89262,188.13693,-58.312195,45.650238,-57.66641,-31.650543,-14.950035,9.313923,76.98317
-109647.875,-69.771545,-1.5806885,-45.161743,-0.6299286,-68.67464,-17.622314,-26.215012,-8.4086,13.038082,70.68569
-93932.81,-52.470642,-110.81125,60.398865,22.17871,18.88826,3.680893,8.74453,1.8586769,-5.349869,71.43307
-154466.78,-213.82608,-143.0152,59.58603,-39.22342,-11.298462,-37.10608,-19.236542,-8.720291,10.860458,75.5195
266969.2,136.88562,126.93198,-170.21967,101.72537,-113.7606,53.885963,17.997498,16.017101,-0.9278946,67.98719
339218.5,52.838257,-12.019592,-46.17044,53.128677,1.6279602,25.669044,45.96364,21.514217,-17.965961,71.77098
131108.75,-91.0137,-88.062836,-14.735046,12.681702,36.062973,-10.442612,20.177658,4.701931,-15.751984,73.073006
116151.25,55.643005,-75.7106,112.10245,58.11577,138.67311,6.075737,53.73558,14.783466,-26.964699,71.7327
-217958.62,-72.406555,-83.51184,47.027924,-12.622002,-18.30484,-24.474945,-22.779762,-9.388477,13.533371,71.31071
241973.62,287.0904,191.46915,-98.318085,113.086075,-52.12297,61.542442,21.366302,16.869953,1.6981239,65.55734
-399671.38,-393.41818,-278.5653,147.6218,-91.08244,6.4854736,-73.21042,-48.46266,-25.917439,20.87725,78.097336
264687.38,152.43054,126.2319,-159.46375,53.330826,-94.076996,30.01641,9.1549225,8.665508,5.126732,67.39551
22643.438,109.291016,110.23599,-97.24704,41.1196,-96.47148,19.313698,-13.637039,0.59625626,15.544891,66.939735
87902.5,139.88922,55.967987,13.674042,63.441147,50.77327,18.90129,19.557068,5.615986,-9.092136,67.3701
310084.06,4.630371,-98.35571,-61.542145,12.076096,8.223862,9.7911,40.84575,14.022579,-10.67453,72.1683
-105390.625,-325.21878,-247.84853,64.302826,-62.17424,44.170074,-54.555084,-6.1683273,-8.309185,-6.1022415,78.24982
-304691.03,-331.19354,-227.07552,142.99716,-72.58922,-23.387299,-60.644024,-39.91369,-17.795105,14.850487,77.86633
-116853.94,16.519897,-25.990326,124.0018,16.821182,77.85094,-16.214417,0.8097534,-3.7761612,-3.7534485,71.20888
57912.938,297.63013,195.82681,-101.63779,110.43344,-53.31241,50.541878,2.7624512,6.730274,9.5948715,65.06562
-464468.38,-371.28592,-244.97058,332.46542,-83.96714,26.375366,-70.9909,-56.539143,-25.901402,15.730507,76.09357
-232402.47,-271.14542,-183.88042,183.0267,-42.167076,92.8499,-52.70206,-15.632919,-10.870407,-11.656937,76.43298
321605.94,56.47351,-55.372253,-80.18109,63.9431,-17.078674,40.51841,49.19124,21.260792,-12.342941,71.372
-89526.19,-231.2204,-45.950195,-79.51703,-18.483574,-128.65805,-18.839432,-30.914818,-5.088978,11.060436,72.160576
345314.44,198.34491,55.761383,-137.93039,123.40457,-45.980896,66.38863,50.224915,25.129765,-12.951607,68.36303
-103502.5,-220.26773,-216.74977,162.11862,-40.913094,128.72704,-48.491882,11.659531,-5.8497696,-19.785692,76.33124
110452.81,127.5564,209.26407,-175.04153,64.71382,-145.44482,38.742058,-17.239853,3.151352,18.70285,65.734795
-105097.125,-278.00632,-205.25473,-38.424255,-50.369286,-63.02121,-43.792816,-14.528641,-4.821472,8.685371,78.4139
-124165.0,-189.0438,-50.821503,-110.90311,-32.560738,-98.76905,-32.006012,-36.840195,-14.529697,21.625336,72.07837
36756.062,-23.073364,99.52338,-143.2409,18.357758,-100.62413,-2.0843658,-20.477165,-3.5367966,11.933079,69.51576
123068.44,168.78876,100.22165,11.772705,101.8121,-3.1018372,46.40513,20.453156,13.5341835,-4.118824,67.992065
31753.0,-115.32822,-146.17377,96.404205,26.948166,99.798996,-3.7316666,37.8535,9.787991,-29.141394,73.58267
135802.81,201.76233,218.08505,-141.79614,100.51526,-117.99766,49.527946,-5.273018,8.642864,7.946419,65.625755
-184163.4,-215.8855,-128.94632,22.539978,-22.398438,6.522171,-40.929535,-22.313332,-11.168743,-0.11590958,75.403435
-150623.06,-205.10275,-204.1413,77.480865,-40.60018,72.48979,-48.02844,-3.1116867,-10.32354,-7.5196075,76.74245
-131059.19,99.67871,137.6177,-22.07312,53.325287,-77.860214,27.934898,-22.430641,-3.1295128,22.533012,65.62815
52887.688,145.5047,47.99225,0.13729858,95.69379,5.1610107,35.137672,19.750809,11.448071,-11.617756,68.78391
-94457.875,-24.477844,33.49341,77.13718,39.427414,16.670502,-0.62760925,-7.943199,-1.6896133,-8.237965,69.37105
76274.94,-71.7677,-108.210236,24.133484,-17.629112,100.87245,-27.029915,20.726578,-2.6035957,-12.522293,73.747635
-41280.812,-122.39688,-151.96448,85.462006,-13.913872,32.244522,-15.827667,8.102348,1.0550346,-4.405533,73.3725
-73966.25,-104.073364,-53.191864,-24.708862,31.658157,-58.84671,-2.1374054,-6.451256,4.363743,0.06538391,73.19334
267882.8,178.39874,23.953735,-81.17407,63.213364,-18.476852,36.54516,33.094086,12.844547,-4.5232162,67.84178
-295845.75,-378.53784,-195.09074,-11.806824,-84.58312,-141.68571,-65.269554,-60.355015,-22.416073,27.794563,76.51968
191734.56,-101.44797,-93.79489,-76.28714,-19.742447,31.565643,-19.682281,15.255203,-2.1733208,-7.6305046,73.39761
117981.75,42.38916,201.6041,-228.65512,21.72702,-150.56976,12.886147,-25.067719,-3.4799156,19.57322,65.58499
-414028.38,-191.8534,-7.995331,117.58823,-21.739197,57.47371,-55.58578,-49.534325,-25.543468,11.645206,71.35311
-169389.1,-11.261475,-1.773407,59.348724,57.10463,-67.46048,20.989433,-13.110222,2.9129562,6.157284,69.28084
-233279.1,-32.49579,91.457306,12.951843,41.90654,-65.549225,1.9724045,-32.812706,-7.5072784,19.305649,68.61955
188997.69,-60.786682,-92.743286,0.9715271,15.088348,28.732681,1.5333328,33.012466,14.811756,-10.853996,73.40495
-153120.28,33.17981,-3.307312,122.269806,24.881012,59.16414,-9.188004,-6.900627,-4.7611885,-0.28528595,69.60016
215264.5,92.086,52.296204,-146.04361,21.638962,-23.818436,3.1975098,11.576897,1.7192574,1.162426,69.09074
157895.56,-223.64828,-204.02995,47.106018,-23.665123,91.68794,-29.43312,41.183594,10.042652,-26.983469,77.00281
-458209.38,-425.53656,-293.49866,209.6135,-101.86808,37.15428,-83.56003,-58.747253,-32.998352,22.346268,79.47394
-257501.16,-265.99957,-143.5304,10.773102,-47.762512,-109.22766,-39.11274,-43.106155,-13.976925,23.995033,73.86746
-55896.062,-19.947083,-11.734894,-76.2572,6.5846405,-51.32434,-6.548874,-13.326988,-5.62508,15.989555,70.37063
-239764.69,-3.389038,-4.6841125,47.775116,8.10672,-19.34259,-13.259239,-26.606674,-9.78046,14.903793,69.16474
255856.62,281.4052,137.34299,-91.29126,112.87526,-39.631958,55.117256,27.93808,15.302616,-5.554161,66.40157
4046.5625,-77.52899,-92.37808,120.09091,26.614227,106.1646,-8.748962,25.59494,4.4574013,-24.608143,72.62188
19949.0,13.860168,95.7626,-138.729,21.3647,-110.68639,4.616699,-21.836456,-4.429577,15.230591,67.58285
202360.5,-105.36963,-76.44931,-191.66049,-21.191734,-126.15859,-5.7453537,-1.054802,3.126278,12.372719,71.05586
-75456.94,-170.75912,-150.80615,105.49692,-3.213272,82.76683,-27.022087,10.59539,0.55753326,-15.799812,74.93322
405950.25,313.2279,126.84299,-105.0719,152.46486,-9.413269,82.271675,59.362686,28.633038,-19.941217,66.183174
137572.38,-87.81973,-53.48584,-123.92688,2.1388092,-117.66783,7.4071045,0.37726593,8.041355,6.8494797,71.800934
